country_name,country_code,indicator_name,indicator_code,category,year,value
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,1.32598258166667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,3.7221
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,1.79739166666667
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.7000007000007
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,6.01070833333333
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.6119265
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,135.4295
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,12.9615
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,1296.07
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.33845875
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.27866325
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,224.596333333333
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,0.0008572141666666
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1987,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,1.27990833333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,1.23070084666667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,3.7221
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,1.756225
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.7000007000007
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,5.95694166666667
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.562170166666667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,141.8605
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,13.9170833333333
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,1301.6275
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.3742925
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.27902925
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,409.23
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,0.0014223458333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1988,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,1.26459666666667
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,1.18397208416667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,3.76510833333333
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,1.88004166666667
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.866666666666667
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,6.38014166666667
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.61117275
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,162.416583333333
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,16.2255
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,1372.09333333333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.574575833333333
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.293779416666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,496.689166666667
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,0.0021216791666666
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1989,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1.28105666666667
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1.16677362666667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,4.78320833333333
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1.61573333333333
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1.55
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,5.445275
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,0.563177166666667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,158.513916666667
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,17.5035
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1198.10166666667
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,0.663711666666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,695.089166666667
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,0.0026086416666666
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1990,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,1.28375583333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,1.14572584416667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,5.32339166666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,1.65954166666667
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,3.13800833333333
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,5.64211666666667
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,0.567015333333333
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,182.266416666667
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,22.7424333333333
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,1240.61333333333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,0.680865833333333
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,928.2275
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,0.0041718158333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1991,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1.36164833333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1.20872292
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,5.51459166666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1.56165
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,3.32174833333333
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,5.29381583333333
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.569774166666667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,190.62425
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,25.9180833333333
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,2002.38558586824
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1232.40583333333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.679818333333333
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.293222666666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1712.79083333333
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,0.0068724233333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1992,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1.47056
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.375999989166667
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1.29008788166667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,5.76195833333334
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1.65332083333333
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,3.3525175
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,5.66323
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.666756553333333
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,229.249843333333
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,30.4932916666667
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,2002.38629443332
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1573.66586666667
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.692850833333333
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.3018386
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1741.36333333333
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,0.0109846283333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1993,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1.36775083333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.375999965
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1.3656734475
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,8.61874266666666
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1.62279416666667
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,3.38513333333333
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,5.552045
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.653426604166667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,242.6028175
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,31.3737425
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,2002.38738948844
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1612.44498333333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.698764166666667
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.296870315
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1680.07333333333
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,0.0296086758333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1994,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1.3490325
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.375999970833333
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1.37244541833333
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,8.35141666666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1.4331325
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,3.39220833333333
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,4.9914825
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.63366812
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,231.662735833333
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,32.4270766666667
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,2002.38722845093
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1628.93315833333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.7003775
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.298447720833333
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1621.41333333333
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,0.0458450608333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1995,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,3.671
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1.27786333333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.3759999675
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1.36352163583333
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,8.314175
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1.50477416666667
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,3.39148333333334
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,5.1155225
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.640958255
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,240.7115425
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,35.4331733333333
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,2002.38721234717
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1542.94696666667
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.299408563333333
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1571.44416666667
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,0.0814048916666666
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1996,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,3.671125
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1.34738
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.375999965
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1.38459802833333
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,8.28981666666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1.73405583333333
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,3.38875
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,5.83669166666667
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.610836114166667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,273.057853333333
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,36.3132858333333
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,2002.38721234717
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1703.09690833333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.303348835
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1539.45
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,0.151865
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1997,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1.59182833333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.3759999625
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1.48350530166667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,8.27895833333333
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1.7596676
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,3.388
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,5.89951566666667
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.603823594166667
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,295.529105
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,41.259365
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,2002.38724455468
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1736.20738333333
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.30475564
